Batsman_Name_clean,total_runs,avg_runs,total_4s,total_6s,total_wickets,total_boundaries,avg_pitchLine,avg_pitchLength,balls_faced,strike_rate,boundary_rate,dot_ball_pct,boundary_ball_ratio,avg_runs_death,avg_runs_middle,avg_runs_powerplay,dismissal_ratio,run_std,consistency_index,avg_vs_left-arm_fast,avg_vs_left-arm_fast-medium,avg_vs_left-arm_medium,"avg_vs_left-arm_medium,slow_left-arm_orthodox",avg_vs_left-arm_medium-fast,avg_vs_left-arm_wrist-spin,avg_vs_legbreak,avg_vs_legbreak_googly,avg_vs_right-arm_fast,avg_vs_right-arm_fast-medium,"avg_vs_right-arm_fast-medium,legbreak","avg_vs_right-arm_fast-medium,legbreak_googly",avg_vs_right-arm_medium,"avg_vs_right-arm_medium,legbreak","avg_vs_right-arm_medium,right-arm_offbreak",avg_vs_right-arm_medium-fast,"avg_vs_right-arm_medium-fast,right-arm_offbreak",avg_vs_right-arm_offbreak,"avg_vs_right-arm_offbreak,legbreak","avg_vs_right-arm_offbreak,legbreak_googly",avg_vs_slow_left-arm_orthodox,avg_runs_day,avg_runs_daynight,avg_runs_night
james faulkner,17,1.0625,2,0,2,2,1.75,2.0625,16,106.25,0.125,,0.125,1.0625,0.0,0.0,0.125,1.2365947867699696,0.8592136665573529,0.0,0.6666666666666666,0.0,0.0,0.5,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.9230769230769231,1.6666666666666667
james neesham,166,1.537037037037037,5,9,6,14,1.5555555555555556,2.490740740740741,108,153.7037037037037,0.12962962962962962,,0.12962962962962962,1.6629213483146068,0.9473684210526315,0.0,0.05555555555555555,1.631614795145268,0.9420336831810271,1.25,0.0,0.0,0.0,1.75,0.0,1.6,0.0,1.5555555555555556,2.4285714285714284,0.0,0.0,1.0,0.0,0.0,1.5,0.0,0.7647058823529411,1.0,0.0,1.0,1.4411764705882353,0.0,1.5810810810810811
james vince,22,1.2222222222222223,4,0,1,4,2.2222222222222223,2.2777777777777777,18,122.22222222222223,0.2222222222222222,,0.2222222222222222,0.0,0.0,1.2222222222222223,0.05555555555555555,1.592465921901722,0.7675024237003593,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,1.2222222222222223,0.0
jamie atkinson,92,1.0952380952380953,8,2,3,10,1.869047619047619,2.261904761904762,84,109.52380952380953,0.11904761904761904,,0.11904761904761904,2.1666666666666665,1.1842105263157894,0.85,0.03571428571428571,1.427940193299321,0.7670050422087058,0.0,0.0,0.5,0.0,0.0,0.0,0.75,1.0,0.4,1.391304347826087,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.2,0.0,1.3636363636363635,0.8
jan frylinck,193,0.9554455445544554,13,1,9,14,1.400990099009901,2.004950495049505,202,95.54455445544554,0.06930693069306931,,0.06930693069306931,1.1875,0.8315789473684211,0.8837209302325582,0.04455445544554455,1.1645660048305184,0.8204298598460663,0.0,0.36363636363636365,0.0,0.0,0.75,0.0,0.7272727272727273,0.42857142857142855,1.2,1.119047619047619,0.0,0.0,1.25,0.0,0.0,0.9473684210526315,0.0,0.5882352941176471,0.0,0.6666666666666666,1.21875,0.8,1.0657894736842106,0.9166666666666666
jan nicol loftie-eaton,52,0.9454545454545454,1,3,7,4,1.2727272727272727,1.9636363636363636,55,94.54545454545455,0.07272727272727272,,0.07272727272727272,0.7333333333333333,1.0,1.0285714285714285,0.12727272727272726,1.4709304414677,0.6427590836668553,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2352941176470589,0.0,0.7142857142857143,0.0,0.0,1.0,0.8421052631578947,1.5,0.75
jasdeep singh,2,0.2857142857142857,0,0,1,0,1.7142857142857142,3.4285714285714284,7,28.57142857142857,0.0,,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285,0.4879500364742666,0.5855388437715792,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0
jason holder,53,1.2045454545454546,4,2,4,6,1.9318181818181819,1.6590909090909092,44,120.45454545454545,0.13636363636363635,,0.13636363636363635,1.7,0.7916666666666666,0.0,0.09090909090909091,1.5638287162281514,0.7702535909413044,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,2.142857142857143,0.0,0.0,2.3333333333333335,0.0,0.0,1.4,0.0,0.3333333333333333,1.3333333333333333,0.0,0.875,1.0,1.1470588235294117,1.4444444444444444
jason roy,327,1.5,33,11,9,44,1.6238532110091743,2.353211009174312,218,150.0,0.2018348623853211,,0.2018348623853211,0.0,1.4375,1.525974025974026,0.04128440366972477,1.7287218581000277,0.8676925818222777,0.75,1.9473684210526316,0.0,0.0,1.75,0.0,0.8518518518518519,0.0,1.736842105263158,1.1428571428571428,0.0,0.0,1.2352941176470589,0.0,0.0,0.0,0.0,2.125,0.0,0.0,1.537037037037037,1.6829268292682926,1.1428571428571428,1.4705882352941178
jasprit bumrah,0,0.0,0,0,1,0,2.0,1.3333333333333333,3,0.0,0.0,,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jatinder singh,164,1.3442622950819672,14,5,4,19,1.7950819672131149,2.0655737704918034,122,134.4262295081967,0.1557377049180328,,0.1557377049180328,1.3076923076923077,1.4492753623188406,1.175,0.03278688524590164,1.5145055751776797,0.8875909270478145,1.2857142857142858,1.125,1.5,0.0,0.0,0.0,3.0,0.0,1.2,1.0625,1.5,0.0,0.0,0.0,0.0,1.3181818181818181,0.0,1.25,0.0,0.0,1.3333333333333333,1.8205128205128205,0.0,1.1204819277108433
jean-paul duminy,87,1.7058823529411764,5,4,0,9,1.6470588235294117,1.6862745098039216,51,170.58823529411765,0.17647058823529413,,0.17647058823529413,1.793103448275862,1.5909090909090908,0.0,0.0,1.6160955126112917,1.0555572267059772,0.0,1.9230769230769231,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1428571428571428,2.4,0.0,1.0,0.0,1.4761904761904763,1.8666666666666667
jeffrey vandersay,3,0.42857142857142855,0,0,1,0,1.7142857142857142,3.142857142857143,7,42.857142857142854,0.0,,0.0,0.42857142857142855,0.0,0.0,0.14285714285714285,0.5345224838248488,0.8017822257400793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855
jj smit,139,1.0610687022900764,9,4,7,13,1.748091603053435,2.282442748091603,131,106.10687022900764,0.09923664122137404,,0.09923664122137404,1.2325581395348837,0.7380952380952381,0.6666666666666666,0.05343511450381679,1.4344965624048667,0.7396796830461291,0.5,0.7777777777777778,0.0,0.0,1.5,0.0,1.1904761904761905,1.1666666666666667,0.6190476190476191,1.375,0.0,0.0,0.5,0.0,0.0,1.4838709677419355,0.0,0.8,0.0,0.0,0.5,0.9743589743589743,1.7058823529411764,0.96
joe root,256,1.471264367816092,24,7,3,31,1.6839080459770115,2.1264367816091956,174,147.1264367816092,0.1781609195402299,,0.1781609195402299,2.0,1.4553571428571428,1.3111111111111111,0.017241379310344827,1.5231476418765921,0.9659361715370234,0.0,1.1428571428571428,0.0,0.0,0.0,0.0,1.5384615384615385,1.0,1.2727272727272727,2.111111111111111,0.0,0.0,1.391304347826087,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.2142857142857142,0.0,1.5,1.4698795180722892
john hastings,3,0.75,0,0,1,0,1.75,2.5,4,75.0,0.0,,0.0,0.75,0.0,0.0,0.25,0.9574271077563381,0.7833486336196767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.75
john kariko,5,0.625,1,0,1,1,1.25,1.25,8,62.5,0.125,,0.125,0.625,0.0,0.0,0.125,1.407885953173359,0.44392768793776954,0.0,1.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625
johnson charles,227,1.135,19,9,11,28,1.645,2.325,200,113.5,0.14,,0.14,0.0,1.2835820895522387,1.0601503759398496,0.055,1.6092618239709946,0.7052918784262286,0.0,0.7407407407407407,0.0,0.0,0.7777777777777778,0.0,1.5,0.6,1.2857142857142858,1.1666666666666667,0.0,1.2,0.9333333333333333,0.0,0.0,1.68,0.0,2.4545454545454546,0.7,0.0,0.9090909090909091,0.0,1.4242424242424243,1.0843373493975903
jonny bairstow,66,1.1578947368421053,7,2,5,9,1.4736842105263157,1.736842105263158,57,115.78947368421053,0.15789473684210525,,0.15789473684210525,0.0,1.1666666666666667,1.1481481481481481,0.08771929824561403,1.6452254913212452,0.7037904768432373,0.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.5,1.5,0.0,0.0,1.5,0.0,0.0,1.0,0.0,0.4,0.0,0.0,0.875,1.2105263157894737,0.0,1.131578947368421
jos buttler,773,1.5522088353413654,66,34,14,100,1.7188755020080322,2.0602409638554215,498,155.22088353413653,0.20080321285140562,,0.20080321285140562,2.1449275362318843,1.4926829268292683,1.4241071428571428,0.028112449799196786,1.7779911857209119,0.8730121807098948,1.9333333333333333,1.2291666666666667,0.0,0.0,2.0,0.0,1.35,1.9,1.903225806451613,1.5833333333333333,0.0,0.0,1.9555555555555555,0.0,0.0,1.325,0.0,0.975609756097561,0.0,0.0,1.3291139240506329,1.5535714285714286,0.5,1.5813953488372092
josh davey,48,1.3714285714285714,1,3,4,4,1.6857142857142857,1.9142857142857144,35,137.14285714285714,0.11428571428571428,,0.11428571428571428,1.5555555555555556,0.75,0.0,0.11428571428571428,1.6285271997532418,0.8421276166027543,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,2.0,0.0,0.0,0.75,0.0,0.0,1.8571428571428572,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0909090909090908
josh hazlewood,1,1.0,0,0,0,0,0.0,2.0,1,100.0,0.0,,0.0,1.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
josh little,35,1.0294117647058822,3,1,3,4,1.2058823529411764,2.4411764705882355,34,102.94117647058823,0.11764705882352941,,0.11764705882352941,0.8095238095238095,1.3846153846153846,0.0,0.08823529411764706,1.5469480044081139,0.665446476756841,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.5,0.0,0.0,0.0,0.0,0.0,2.142857142857143,0.0,0.0,0.0,0.0,1.0,1.625,0.0,0.5294117647058824
jp kotze,0,0.0,0,0,1,0,1.0,2.6666666666666665,3,0.0,0.0,,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
junaid siddique,20,1.1111111111111112,1,1,1,2,1.6111111111111112,1.8333333333333333,18,111.11111111111111,0.1111111111111111,,0.1111111111111111,1.2142857142857142,0.75,0.0,0.05555555555555555,1.567646752259348,0.7087760050111638,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.1111111111111112
kabua morea,18,1.125,0,1,1,1,1.6875,1.8125,16,112.5,0.0625,,0.0625,1.2,0.0,0.0,0.0625,1.408308678285174,0.7988299855823291,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,1.125,0.0,0.0
kagiso rabada,47,1.146341463414634,2,2,0,4,1.5609756097560976,1.951219512195122,41,114.6341463414634,0.0975609756097561,,0.0975609756097561,1.2777777777777777,0.2,0.0,0.0,1.5093206354144253,0.759507739448706,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.2,1.0833333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.1794871794871795,0.0,0.5
kaleem sana,13,0.9285714285714286,0,1,0,1,1.7142857142857142,2.142857142857143,14,92.85714285714286,0.07142857142857142,,0.07142857142857142,1.2,0.25,0.0,0.0,1.5915297775935684,0.5834454737818204,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0,0.0
kaleemullah,19,1.0555555555555556,2,0,3,2,1.8333333333333333,1.8888888888888888,18,105.55555555555556,0.1111111111111111,,0.1111111111111111,1.0769230769230769,1.0,0.0,0.16666666666666666,1.2589548523523146,0.8384373078557816,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0769230769230769
kamindu mendis,16,0.8,2,0,2,2,1.5,1.65,20,80.0,0.1,,0.1,0.0,0.8,0.8,0.1,1.2396943596157715,0.6453198310332874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.8
kane richardson,1,1.0,0,0,0,0,2.0,0.0,1,100.0,0.0,,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
kane williamson,542,1.138655462184874,45,12,15,57,1.665966386554622,2.180672268907563,476,113.8655462184874,0.11974789915966387,,0.11974789915966387,2.1515151515151514,1.155893536121673,0.9277777777777778,0.031512605042016806,1.4013893403151925,0.8125184179082997,2.064516129032258,0.9629629629629629,0.0,0.0,1.0,0.0,0.6923076923076923,0.813953488372093,1.088235294117647,1.2753623188405796,0.0,0.0,1.8421052631578947,2.5,0.0,0.9130434782608695,0.0,0.9827586206896551,1.2727272727272727,0.0,1.1153846153846154,1.2149532710280373,1.2692307692307692,1.0914826498422714
karan kc,17,1.4166666666666667,0,2,1,2,2.0,2.9166666666666665,12,141.66666666666669,0.16666666666666666,,0.16666666666666666,1.4166666666666667,0.0,0.0,0.08333333333333333,2.2343733444579588,0.6340328200511712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5714285714285714,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,1.4166666666666667,0.0,0.0
karim janat,60,1.4634146341463414,4,3,2,7,1.5121951219512195,2.1219512195121952,41,146.34146341463415,0.17073170731707318,,0.17073170731707318,2.0588235294117645,0.7647058823529411,1.7142857142857142,0.04878048780487805,1.718975872076303,0.8513288677227663,0.0,1.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,1.6,0.0,0.0,0.0,2.2,0.0,0.0,2.25,0.0,1.0,0.0,0.0,1.1666666666666667,1.0,0.0,1.4871794871794872
karim sadiq,1,0.125,0,0,1,0,1.625,1.75,8,12.5,0.0,,0.0,0.0,0.125,0.0,0.125,0.3535533905932738,0.35355239059610216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.125
karthik meiyappan,4,0.5714285714285714,0,0,1,0,1.8571428571428572,1.4285714285714286,7,57.14285714285714,0.0,,0.0,0.0,0.5714285714285714,0.0,0.14285714285714285,0.5345224838248488,1.069042967653439,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5714285714285714
kashif daud,17,0.9444444444444444,0,1,2,1,1.7777777777777777,2.3333333333333335,18,94.44444444444444,0.05555555555555555,,0.05555555555555555,0.0,0.9444444444444444,0.0,0.1111111111111111,1.3920878193318216,0.6784369153239528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.375,0.0,0.0,0.9444444444444444
kashyap prajapati,45,0.7258064516129032,2,3,5,5,1.4516129032258065,2.3225806451612905,62,72.58064516129032,0.08064516129032258,,0.08064516129032258,0.0,0.0,0.7258064516129032,0.08064516129032258,1.4617455861558875,0.49653370733817465,1.1666666666666667,1.0909090909090908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.7916666666666666
kasun rajitha,13,0.5,0,0,0,0,1.5,2.5,26,50.0,0.0,,0.0,0.5625,0.4,0.0,0.0,0.5830951894845301,0.8574914551268308,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.75,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
kenneth waiswa,9,0.391304347826087,0,0,1,0,1.7391304347826086,1.7826086956521738,23,39.130434782608695,0.0,,0.0,0.5833333333333334,0.0,0.2222222222222222,0.043478260869565216,0.6563764465043606,0.5961575156337846,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.125,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.391304347826087
keshav maharaj,18,0.75,0,1,2,1,1.7916666666666667,2.7916666666666665,24,75.0,0.041666666666666664,,0.041666666666666664,0.8181818181818182,0.0,0.0,0.08333333333333333,1.2597446256043845,0.595358288813406,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.75,0.0,0.0,0.0,0.0,0.0,1.125,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0
kevin o'brien,56,1.0566037735849056,6,0,5,6,1.7547169811320755,1.7735849056603774,53,105.66037735849056,0.11320754716981132,,0.11320754716981132,1.1666666666666667,0.75,1.0909090909090908,0.09433962264150944,1.2467664999389827,0.8474745881943637,0.6,1.6666666666666667,0.0,0.0,1.3571428571428572,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.0,0.0,0.0,0.0,1.4444444444444444,1.0,0.6666666666666666,1.25
khalid kail,49,0.7903225806451613,2,1,4,3,1.8870967741935485,1.6774193548387097,62,79.03225806451613,0.04838709677419355,,0.04838709677419355,1.6666666666666667,0.7045454545454546,0.6666666666666666,0.06451612903225806,1.0884956798515675,0.7260679754695563,0.4444444444444444,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.2222222222222223,0.0,1.1428571428571428,0.0,0.0,0.6153846153846154,0.6,0.0,0.8269230769230769
khalid latif,50,1.0416666666666667,4,1,2,5,1.625,2.0625,48,104.16666666666667,0.10416666666666667,,0.10416666666666667,0.7142857142857143,1.2333333333333334,0.7272727272727273,0.041666666666666664,1.3039764606499145,0.7988379386155114,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.5,0.875,1.6666666666666667,1.3076923076923077,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.146341463414634,0.42857142857142855
khawar ali,45,1.0714285714285714,4,3,2,7,2.3333333333333335,2.4761904761904763,42,107.14285714285714,0.16666666666666666,,0.16666666666666666,0.0,2.2,0.71875,0.047619047619047616,1.826536868994959,0.5865898482674866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,1.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,1.4,0.0,0.0,0.0,0.0,0.0,1.0714285714285714
kieron pollard,93,1.0941176470588236,6,2,5,8,1.6705882352941177,1.8235294117647058,85,109.41176470588236,0.09411764705882353,,0.09411764705882353,1.7666666666666666,0.7272727272727273,0.0,0.058823529411764705,1.287518186757955,0.8497874504020968,0.9090909090909091,1.0,0.0,0.0,0.6666666666666666,2.0,0.0,1.1666666666666667,1.2307692307692308,1.0,0.0,0.0,1.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.8333333333333334,1.2463768115942029,0.0,0.4375
kinchit shah,19,1.0,2,0,1,2,1.5263157894736843,2.3157894736842106,19,100.0,0.10526315789473684,,0.10526315789473684,1.1428571428571428,0.6,0.0,0.05263157894736842,1.2018504251546631,0.8320496020307274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
kiplin doriga,139,1.2410714285714286,8,4,5,12,1.5446428571428572,1.8571428571428572,112,124.10714285714286,0.10714285714285714,,0.10714285714285714,1.540983606557377,0.9183673469387755,0.0,0.044642857142857144,1.4534552538802754,0.8538760112374587,0.0,1.8461538461538463,0.0,0.0,0.0,0.9090909090909091,2.125,1.4444444444444444,1.6470588235294117,2.5,0.0,0.3333333333333333,0.9,0.0,0.0,0.8,0.0,0.6666666666666666,0.0,0.0,0.7222222222222222,1.3970588235294117,0.0,1.0
kl rahul,327,1.3914893617021276,27,15,9,42,1.5063829787234042,2.1361702127659576,235,139.14893617021275,0.17872340425531916,,0.17872340425531916,1.4,1.7261904761904763,1.1986301369863013,0.03829787234042553,1.7171619633044748,0.810342053397409,0.75,1.1333333333333333,0.0,2.4,1.5714285714285714,0.0,2.6,1.1538461538461537,0.7,1.7428571428571429,0.0,0.0,2.0,1.0,0.0,1.5294117647058822,0.0,0.5,1.4285714285714286,0.0,1.5161290322580645,0.0,0.0,1.3914893617021276
kusal mendis,260,1.2935323383084578,20,10,9,30,1.6218905472636815,2.4029850746268657,201,129.3532338308458,0.14925373134328357,,0.14925373134328357,2.3333333333333335,1.5970149253731343,1.056,0.04477611940298507,1.6119578034796709,0.8024599236135325,0.0,1.5476190476190477,0.0,0.0,0.5714285714285714,0.0,0.0,1.0666666666666667,1.2222222222222223,1.5128205128205128,0.0,0.0,0.0,0.0,0.0,1.12,0.0,0.875,0.0,2.125,1.1071428571428572,0.8032786885245902,1.631578947368421,1.2444444444444445
kusal perera,126,1.2233009708737863,15,2,8,17,1.4466019417475728,2.3592233009708736,103,122.33009708737863,0.1650485436893204,,0.1650485436893204,0.0,1.3888888888888888,1.188235294117647,0.07766990291262135,1.52065542393153,0.8044558597339457,1.7272727272727273,2.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.95,1.8571428571428572,0.0,0.0,1.8571428571428572,0.0,0.0,0.9230769230769231,0.0,0.6,0.0,0.0,0.3333333333333333,1.1538461538461537,0.0,1.265625
kushal bhurtel,7,0.7,1,0,1,1,2.0,1.4,10,70.0,0.1,,0.1,0.0,0.0,0.7,0.1,1.2516655570345725,0.5592543765477191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,2.5,0.7,0.0,0.0
kushal malla,9,1.0,1,0,1,1,1.3333333333333333,1.4444444444444444,9,100.0,0.1111111111111111,,0.1111111111111111,0.0,1.0,0.0,0.1111111111111111,1.224744871391589,0.8164959142616038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0
kyle coetzer,154,1.1492537313432836,16,4,9,20,1.828358208955224,1.835820895522388,134,114.92537313432835,0.14925373134328357,,0.14925373134328357,0.0,1.5925925925925926,1.0373831775700935,0.06716417910447761,1.548744156228567,0.742054770419359,1.2,1.1818181818181819,0.0,0.0,1.25,0.0,1.25,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.2564102564102564,0.0,1.1538461538461537,0.0,0.0,1.4375,1.3157894736842106,0.75,1.135135135135135
kyle mayers,35,1.1290322580645162,5,1,3,6,1.5161290322580645,2.4516129032258065,31,112.90322580645163,0.1935483870967742,,0.1935483870967742,0.0,0.0,1.1290322580645162,0.0967741935483871,1.6880350605338144,0.6688436843626895,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.25,0.0,1.1666666666666667,1.0769230769230769
lahiru kumara,5,0.625,1,0,2,1,1.0,3.0,8,62.5,0.125,,0.125,0.625,0.0,0.0,0.25,1.407885953173359,0.44392768793776954,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.7142857142857143
lahiru thirimanne,16,0.6153846153846154,2,0,3,2,1.1153846153846154,1.8846153846153846,26,61.53846153846154,0.07692307692307693,,0.07692307692307693,0.0,0.6,0.625,0.11538461538461539,1.0982503567738306,0.5603313044769088,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.625,1.25,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.6153846153846154
lega siaka,24,0.6857142857142857,2,0,5,2,1.542857142857143,2.4,35,68.57142857142857,0.05714285714285714,,0.05714285714285714,0.0,0.0,0.6857142857142857,0.14285714285714285,1.0224373581107569,0.6706656496938713,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.3333333333333333,0.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,1.6666666666666667,0.5862068965517241,0.0,1.1666666666666667
lendl simmons,106,1.127659574468085,7,5,3,12,1.7446808510638299,2.595744680851064,94,112.7659574468085,0.1276595744680851,,0.1276595744680851,1.9285714285714286,1.1428571428571428,0.7419354838709677,0.031914893617021274,1.574214551056115,0.7163311108898379,0.0,0.0,0.0,0.0,1.5,0.75,0.0,0.0,1.0,1.0,0.0,0.0,0.8,0.0,0.0,1.7142857142857142,0.0,0.6470588235294118,0.0,0.0,1.5384615384615385,0.4857142857142857,0.0,1.5084745762711864
liam livingstone,115,1.3372093023255813,5,6,5,11,1.813953488372093,2.36046511627907,86,133.72093023255815,0.12790697674418605,,0.12790697674418605,1.588235294117647,0.9705882352941176,1.0,0.05813953488372093,1.5912293813000213,0.8403618470589362,0.0,1.7857142857142858,0.0,0.0,0.0,0.3333333333333333,0.5714285714285714,1.75,1.6,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.3571428571428572,0.0,1.2307692307692308,0.0,0.0,0.0,1.2307692307692308,0.5,1.380281690140845
