,Unnamed: 0,inningNumber,oversActual,pitchLine,pitchLength,isFour,isSix,isWicket,byes,legbyes,wides,noballs,run,totalRuns,totalWickets,shotType,time_of_day,Ground Name,Batsman_Name,Batsman_Role,Batsman_Batting_Style,Batsman_Playing_Role,Bowler_Name,Bowler_Role,Bowler_Bowling_Style,Bowler_Playing_Role,isBoundary,isGoodBall,isDeathOver,line_x_length
215,223,1,10.3,2,2,0,0,0,0,0,0,0,0,52,4,12,2,1,205,2,1,0,233,1,18,0,0,1,0,4
216,224,1,10.4,2,0,0,0,1,0,0,0,0,0,52,4,8,2,1,205,2,1,0,233,1,18,0,0,1,0,0
217,225,1,10.5,1,0,0,0,0,0,0,0,0,0,52,5,8,2,1,80,2,1,7,233,1,18,0,0,1,0,0
218,226,1,10.6,1,2,0,0,0,0,0,0,0,0,52,5,12,2,1,80,2,1,7,233,1,18,0,0,1,0,2
219,227,1,11.1,1,2,0,0,0,0,0,0,0,0,52,5,12,2,1,75,2,1,3,165,1,15,0,0,1,0,2
220,228,1,11.2,2,4,0,0,0,0,0,0,0,1,52,5,8,2,1,75,2,1,3,165,1,15,0,0,1,0,8
221,229,1,11.3,1,2,0,0,1,0,0,0,0,0,53,5,1,2,1,80,2,1,7,165,1,15,0,0,1,0,2
222,230,1,11.4,2,2,0,0,0,0,0,0,0,0,53,6,3,2,1,224,2,0,3,165,1,15,0,0,1,0,4
223,231,1,11.5,2,2,0,0,0,0,0,0,0,1,53,6,4,2,1,224,2,0,3,165,1,15,0,0,1,0,4
224,232,1,11.6,4,2,0,0,0,0,0,0,0,1,54,6,21,2,1,75,2,1,3,165,1,15,0,0,1,0,8
225,233,1,12.1,2,0,0,0,0,0,0,0,0,0,55,6,21,2,1,75,2,1,3,20,1,15,0,0,1,0,0
226,234,1,12.2,1,4,0,0,0,0,0,0,0,1,55,6,1,2,1,75,2,1,3,20,1,15,0,0,1,0,4
227,235,1,12.3,1,2,0,0,0,0,0,0,0,1,56,6,4,2,1,224,2,0,3,20,1,15,0,0,1,0,2
228,236,1,12.4,1,0,0,0,0,0,0,0,0,2,57,6,18,2,1,75,2,1,3,20,1,15,0,0,0,0,0
229,237,1,12.5,1,0,1,0,0,0,0,0,0,4,59,6,15,2,1,75,2,1,3,20,1,15,0,1,0,0,0
230,238,1,12.6,0,2,0,0,0,0,0,0,0,2,63,6,4,2,1,75,2,1,3,20,1,15,0,0,0,0,0
231,239,1,13.1,1,2,0,0,0,0,0,0,0,1,65,6,4,2,1,224,2,0,3,165,1,15,0,0,1,0,2
232,240,1,13.2,1,2,0,0,0,0,0,0,0,1,66,6,21,2,1,75,2,1,3,165,1,15,0,0,1,0,2
233,241,1,13.3,2,2,0,0,0,0,0,0,0,1,67,6,8,2,1,224,2,0,3,165,1,15,0,0,1,0,4
234,242,1,13.4,3,1,0,1,0,0,0,0,0,6,68,6,15,2,1,75,2,1,3,165,1,15,0,1,0,0,3
235,243,1,13.5,2,2,0,0,0,0,0,0,0,1,74,6,12,2,1,75,2,1,3,165,1,15,0,0,1,0,4
236,244,1,13.6,4,2,0,0,0,0,0,0,0,2,75,6,0,2,1,224,2,0,3,165,1,15,0,0,0,0,8
237,245,1,14.1,1,4,0,0,0,0,0,0,0,1,77,6,19,2,1,75,2,1,3,184,1,1,3,0,1,0,4
238,246,1,14.2,4,4,0,0,0,0,0,0,0,2,78,6,11,2,1,224,2,0,3,184,1,1,3,0,0,0,16
239,247,1,14.3,4,4,1,0,0,0,0,0,0,4,80,6,8,2,1,224,2,0,3,184,1,1,3,1,0,0,16
240,248,1,14.4,4,4,0,0,0,0,0,0,0,1,84,6,1,2,1,224,2,0,3,184,1,1,3,0,1,0,16
241,249,1,14.5,3,3,0,0,0,0,0,0,0,0,85,6,11,2,1,75,2,1,3,184,1,1,3,0,1,0,9
242,250,1,14.6,3,3,0,0,0,0,0,1,0,1,85,6,6,2,1,75,2,1,3,184,1,1,3,0,1,0,9
243,251,1,14.6,1,2,0,0,0,0,0,0,0,1,86,6,12,2,1,75,2,1,3,184,1,1,3,0,1,0,2
244,252,1,15.1,1,2,0,0,0,0,1,0,0,1,87,6,15,2,1,75,2,1,3,233,1,18,0,0,1,0,2
245,253,1,15.2,2,2,1,0,0,0,0,0,0,4,88,6,15,2,1,224,2,0,3,233,1,18,0,1,0,0,4
246,254,1,15.3,4,2,0,0,0,0,0,0,0,2,92,6,8,2,1,224,2,0,3,233,1,18,0,0,0,0,8
247,255,1,15.4,4,2,0,0,0,0,0,0,0,0,94,6,21,2,1,224,2,0,3,233,1,18,0,0,1,0,8
248,256,1,15.5,1,2,0,0,0,0,0,0,0,1,94,6,8,2,1,224,2,0,3,233,1,18,0,0,1,0,2
249,257,1,15.6,1,4,0,0,0,0,0,0,0,1,95,6,4,2,1,75,2,1,3,233,1,18,0,0,1,0,4
250,258,1,16.1,1,3,0,0,0,0,0,0,0,1,96,6,11,2,1,75,2,1,3,176,1,13,4,0,1,1,3
251,259,1,16.2,1,4,0,0,0,0,0,0,0,1,97,6,11,2,1,224,2,0,3,176,1,13,4,0,1,1,4
252,260,1,16.3,4,0,0,0,0,0,0,0,0,1,98,6,21,2,1,75,2,1,3,176,1,13,4,0,1,1,0
253,261,1,16.4,4,0,0,0,0,0,0,0,0,0,99,6,4,2,1,224,2,0,3,176,1,13,4,0,1,1,0
254,262,1,16.5,4,4,0,0,0,0,0,0,0,1,99,6,1,2,1,224,2,0,3,176,1,13,4,0,1,1,16
255,263,1,16.6,4,2,1,0,0,0,0,0,0,4,100,6,1,2,1,75,2,1,3,176,1,13,4,1,0,1,8
256,264,1,17.1,1,0,0,0,1,0,0,0,0,0,104,6,20,2,1,224,2,0,3,254,1,8,3,0,1,1,0
257,265,1,17.2,2,3,1,0,0,0,0,0,0,4,104,7,1,2,1,75,2,1,3,254,1,8,3,1,0,1,6
258,266,1,17.3,2,3,0,1,0,0,0,0,0,6,108,7,13,2,1,75,2,1,3,254,1,8,3,1,0,1,6
259,267,1,17.4,2,0,1,0,0,0,0,0,0,4,114,7,0,2,1,75,2,1,3,254,1,8,3,1,0,1,0
260,268,1,17.5,0,5,0,0,0,0,0,0,0,1,118,7,8,2,1,75,2,1,3,254,1,8,3,0,1,1,0
261,269,1,17.6,1,5,0,0,0,0,0,0,0,0,119,7,3,2,1,149,2,1,3,254,1,8,3,0,1,1,5
262,270,1,18.1,3,5,0,0,0,0,0,1,0,1,119,7,4,2,1,75,2,1,3,176,1,13,4,0,1,1,15
263,271,1,18.1,3,2,0,0,0,0,1,0,0,1,120,7,4,2,1,75,2,1,3,176,1,13,4,0,1,1,6
264,272,1,18.2,2,0,0,0,0,0,0,0,0,1,121,7,8,2,1,149,2,1,3,176,1,13,4,0,1,1,0
265,273,1,18.3,4,0,0,0,0,0,0,0,0,1,122,7,4,2,1,75,2,1,3,176,1,13,4,0,1,1,0
266,274,1,18.4,2,4,0,0,0,0,0,0,0,1,123,7,1,2,1,149,2,1,3,176,1,13,4,0,1,1,8
267,275,1,18.5,3,2,0,0,0,0,0,0,0,1,124,7,8,2,1,75,2,1,3,176,1,13,4,0,1,1,6
268,276,1,18.6,1,0,0,1,0,0,0,0,0,6,125,7,8,2,1,149,2,1,3,176,1,13,4,1,0,1,0
269,277,1,1.1,4,0,0,0,0,0,0,0,0,0,4,0,0,2,1,173,2,1,7,184,1,1,3,0,1,0,0
270,278,1,1.2,1,0,0,0,0,0,0,0,0,0,4,0,8,2,1,173,2,1,7,184,1,1,3,0,1,0,0
271,279,1,1.3,0,0,0,0,0,0,1,0,0,1,4,0,4,2,1,173,2,1,7,184,1,1,3,0,1,0,0
272,280,1,1.4,2,2,0,0,0,0,0,0,0,0,5,0,3,2,1,126,2,0,6,184,1,1,3,0,1,0,4
273,281,1,1.5,2,4,0,0,0,0,0,0,0,0,5,0,11,2,1,126,2,0,6,184,1,1,3,0,1,0,8
274,282,1,1.6,4,3,0,0,0,0,0,0,0,0,5,0,22,2,1,126,2,0,6,184,1,1,3,0,1,0,12
275,283,1,2.1,4,0,0,0,0,0,0,0,0,0,5,0,0,2,1,173,2,1,7,176,1,13,4,0,1,0,0
276,284,1,2.2,4,2,0,0,0,0,0,0,0,0,5,0,8,2,1,173,2,1,7,176,1,13,4,0,1,0,8
277,285,1,2.3,4,0,0,0,0,0,0,0,0,0,5,0,0,2,1,173,2,1,7,176,1,13,4,0,1,0,0
278,286,1,2.4,1,5,0,0,1,0,0,0,0,0,5,0,3,2,1,173,2,1,7,176,1,13,4,0,1,0,5
279,287,1,2.5,4,0,0,0,0,0,0,0,0,1,5,1,12,2,1,213,5,1,9,176,1,13,4,0,1,0,0
280,288,1,2.6,0,5,0,0,0,0,0,0,0,1,6,1,4,2,1,126,2,0,6,176,1,13,4,0,1,0,0
281,289,1,19.1,1,5,0,0,0,0,0,0,0,0,131,7,21,2,1,75,2,1,3,184,1,1,3,0,1,1,5
282,290,1,19.2,3,2,0,0,1,0,0,0,0,0,131,7,4,2,1,75,2,1,3,184,1,1,3,0,1,1,6
283,291,1,19.3,1,5,0,0,1,0,0,0,0,0,131,8,16,2,1,149,2,1,3,184,1,1,3,0,1,1,5
284,292,1,19.4,0,0,0,0,0,0,0,0,0,1,131,9,4,2,1,53,2,1,3,184,1,1,3,0,1,1,0
285,293,1,19.5,0,1,0,1,0,0,0,0,0,6,132,9,16,2,1,317,2,1,3,184,1,1,3,1,0,1,0
286,294,1,19.6,1,5,0,0,0,0,0,0,0,2,138,9,8,2,1,317,2,1,3,184,1,1,3,0,0,1,5
287,295,1,3.1,0,0,0,0,0,0,0,0,0,0,7,1,4,2,1,126,2,0,6,254,1,8,3,0,1,0,0
288,296,1,3.2,1,2,0,1,0,0,0,0,1,7,7,1,16,2,1,126,2,0,6,254,1,8,3,1,0,0,2
289,297,1,3.2,1,5,0,0,0,0,0,0,0,1,14,1,4,2,1,126,2,0,6,254,1,8,3,0,1,0,5
290,298,1,3.3,2,2,0,0,0,0,0,0,0,0,15,1,3,2,1,213,5,1,9,254,1,8,3,0,1,0,4
291,299,1,3.4,2,2,0,0,0,0,0,0,0,0,15,1,3,2,1,213,5,1,9,254,1,8,3,0,1,0,4
292,300,1,3.5,2,3,0,0,0,0,0,0,0,0,15,1,19,2,1,213,5,1,9,254,1,8,3,0,1,0,6
293,301,1,3.6,2,2,0,0,0,0,0,0,0,1,15,1,18,2,1,213,5,1,9,254,1,8,3,0,1,0,4
294,302,1,4.1,2,5,0,0,0,0,0,0,0,0,16,1,19,2,1,213,5,1,9,176,1,13,4,0,1,0,10
295,303,1,4.2,1,2,0,0,0,0,1,0,0,1,16,1,4,2,1,213,5,1,9,176,1,13,4,0,1,0,2
296,304,1,4.3,3,0,0,0,0,0,0,1,0,1,17,1,6,2,1,126,2,0,6,176,1,13,4,0,1,0,0
297,305,1,4.3,1,2,0,0,0,0,0,0,0,1,18,1,16,2,1,126,2,0,6,176,1,13,4,0,1,0,2
298,306,1,4.4,1,0,0,0,0,0,0,0,0,1,19,1,8,2,1,213,5,1,9,176,1,13,4,0,1,0,0
299,307,1,4.5,1,5,0,0,0,0,0,0,0,2,20,1,8,2,1,126,2,0,6,176,1,13,4,0,0,0,5
300,308,1,4.6,4,0,1,0,0,0,0,0,0,4,22,1,8,2,1,126,2,0,6,176,1,13,4,1,0,0,0
301,309,1,5.1,1,2,0,0,0,0,0,0,0,0,26,1,16,2,1,213,5,1,9,184,1,1,3,0,1,0,2
302,310,1,5.2,3,4,1,0,0,0,0,0,0,4,26,1,4,2,1,213,5,1,9,184,1,1,3,1,0,0,12
303,311,1,5.3,1,0,0,0,0,0,0,0,0,0,30,1,8,2,1,213,5,1,9,184,1,1,3,0,1,0,0
304,312,1,5.4,0,4,0,0,0,0,0,0,0,1,30,1,11,2,1,213,5,1,9,184,1,1,3,0,1,0,0
305,313,1,5.5,4,3,0,0,0,0,0,1,0,1,31,1,22,2,1,126,2,0,6,184,1,1,3,0,1,0,12
306,314,1,5.5,2,0,0,1,0,0,0,0,0,6,32,1,8,2,1,126,2,0,6,184,1,1,3,1,0,0,0
307,315,1,5.6,1,0,0,0,0,0,0,0,0,1,38,1,4,2,1,126,2,0,6,184,1,1,3,0,1,0,0
308,316,1,6.1,2,4,0,0,0,0,0,0,0,1,39,1,8,2,1,126,2,0,6,233,1,18,0,0,1,0,8
309,317,1,6.2,4,2,0,0,0,0,0,0,0,2,40,1,21,2,1,213,5,1,9,233,1,18,0,0,0,0,8
310,318,1,6.3,1,0,0,0,0,0,0,0,0,0,42,1,8,2,1,213,5,1,9,233,1,18,0,0,1,0,0
311,319,1,6.4,4,2,0,0,0,0,0,0,0,1,42,1,21,2,1,213,5,1,9,233,1,18,0,0,1,0,8
312,320,1,6.5,2,2,0,0,0,0,0,0,0,1,43,1,4,2,1,126,2,0,6,233,1,18,0,0,1,0,4
313,321,1,6.6,1,2,0,0,0,0,0,0,0,0,44,1,20,2,1,213,5,1,9,233,1,18,0,0,1,0,2
314,322,1,7.1,2,2,0,0,0,0,0,0,0,1,44,1,21,2,1,126,2,0,6,165,1,15,0,0,1,0,4
315,323,1,7.2,1,0,0,0,1,0,0,0,0,0,45,1,4,2,1,213,5,1,9,165,1,15,0,0,1,0,0
316,324,1,7.3,1,2,0,0,0,0,0,0,0,1,45,2,4,2,1,293,2,1,7,165,1,15,0,0,1,0,2
317,325,1,7.4,2,2,0,0,0,0,0,0,0,0,46,2,4,2,1,126,2,0,6,165,1,15,0,0,1,0,4
318,326,1,7.5,2,2,0,0,1,0,0,0,0,0,46,2,17,2,1,126,2,0,6,165,1,15,0,0,1,0,4
319,327,1,7.6,1,2,0,0,0,0,0,0,0,1,46,3,4,2,1,80,2,1,7,165,1,15,0,0,1,0,2
320,328,1,8.1,2,2,0,0,0,0,0,0,0,0,47,3,12,2,1,80,2,1,7,233,1,18,0,0,1,0,4
321,329,1,8.2,4,2,0,0,0,0,0,0,0,1,47,3,21,2,1,80,2,1,7,233,1,18,0,0,1,0,8
322,330,1,8.3,2,0,0,0,0,0,0,0,0,0,48,3,8,2,1,293,2,1,7,233,1,18,0,0,1,0,0
323,331,1,8.4,1,2,0,0,0,0,0,0,0,0,48,3,3,2,1,293,2,1,7,233,1,18,0,0,1,0,2
324,332,1,8.5,1,2,0,0,0,0,0,0,0,1,48,3,8,2,1,293,2,1,7,233,1,18,0,0,1,0,2
325,333,1,8.6,4,4,0,0,0,0,0,0,0,1,49,3,1,2,1,80,2,1,7,233,1,18,0,0,1,0,16
326,334,2,0.1,2,0,0,0,0,0,0,0,0,1,0,0,3,2,1,199,5,1,9,45,1,9,3,0,1,0,0
327,335,2,0.2,1,0,1,0,0,0,0,0,0,4,1,0,16,2,1,343,2,0,2,45,1,9,3,1,0,0,0
328,336,2,0.3,2,4,0,0,0,0,0,0,0,0,5,0,1,2,1,343,2,0,2,45,1,9,3,0,1,0,8
329,337,2,0.4,1,2,0,0,0,0,0,0,0,1,5,0,12,2,1,343,2,0,2,45,1,9,3,0,1,0,2
330,338,2,0.5,0,0,0,0,0,0,0,0,0,1,6,0,7,2,1,199,5,1,9,45,1,9,3,0,1,0,0
331,339,2,0.6,1,2,0,0,0,0,0,0,0,0,7,0,3,2,1,343,2,0,2,45,1,9,3,0,1,0,2
332,340,2,9.1,2,4,0,0,0,0,0,0,0,1,52,2,11,2,1,331,2,0,0,162,1,18,3,0,1,0,8
333,341,2,9.2,2,4,0,0,0,0,0,0,0,2,53,2,1,2,1,251,5,1,9,162,1,18,3,0,0,0,8
334,342,2,9.3,2,1,0,0,0,0,0,0,0,1,55,2,8,2,1,251,5,1,9,162,1,18,3,0,1,0,2
335,343,2,9.4,1,4,0,0,0,0,0,0,0,1,56,2,0,2,1,331,2,0,0,162,1,18,3,0,1,0,4
336,344,2,9.5,2,4,0,0,0,0,0,0,0,1,57,2,1,2,1,251,5,1,9,162,1,18,3,0,1,0,8
337,345,2,9.6,2,4,0,0,0,0,0,0,0,1,58,2,11,2,1,331,2,0,0,162,1,18,3,0,1,0,8
338,346,2,10.1,2,4,0,0,0,0,0,0,0,1,59,2,1,2,1,331,2,0,0,111,1,13,3,0,1,0,8
339,347,2,10.2,2,2,0,0,0,0,0,0,0,1,60,2,19,2,1,251,5,1,9,111,1,13,3,0,1,0,4
340,348,2,10.3,1,0,0,0,0,0,0,0,0,1,61,2,21,2,1,331,2,0,0,111,1,13,3,0,1,0,0
341,349,2,10.4,4,4,0,0,0,0,0,0,0,1,62,2,11,2,1,251,5,1,9,111,1,13,3,0,1,0,16
342,350,2,10.5,4,1,0,0,0,0,0,1,0,1,63,2,6,2,1,331,2,0,0,111,1,13,3,0,1,0,4
343,351,2,10.5,2,3,0,0,0,0,0,0,0,0,64,2,11,2,1,331,2,0,0,111,1,13,3,0,1,0,6
344,352,2,10.6,2,0,0,0,0,0,0,0,0,1,64,2,0,2,1,331,2,0,0,111,1,13,3,0,1,0,0
345,353,2,11.1,1,4,0,0,1,0,0,0,0,0,65,2,11,2,1,331,2,0,0,62,1,6,3,0,1,0,4
346,354,2,11.2,2,4,0,0,0,0,0,0,0,1,65,3,11,2,1,251,5,1,9,62,1,6,3,0,1,0,8
347,355,2,11.3,2,2,0,0,0,0,0,0,0,1,66,3,16,2,1,230,2,1,0,62,1,6,3,0,1,0,4
348,356,2,11.4,2,4,1,0,0,0,0,0,0,4,67,3,11,2,1,251,5,1,9,62,1,6,3,1,0,0,8
349,357,2,11.5,0,0,0,0,0,0,0,1,0,1,71,3,12,2,1,251,5,1,9,62,1,6,3,0,1,0,0
350,358,2,11.5,2,4,0,0,0,0,0,0,0,0,72,3,1,2,1,251,5,1,9,62,1,6,3,0,1,0,8
351,359,2,11.6,2,4,0,0,0,0,0,0,0,1,72,3,11,2,1,251,5,1,9,62,1,6,3,0,1,0,8
352,360,2,12.1,2,4,0,0,0,0,0,0,0,0,73,3,1,2,1,251,5,1,9,162,1,18,3,0,1,0,8
353,361,2,12.2,2,4,0,0,0,0,0,0,0,0,73,3,1,2,1,251,5,1,9,162,1,18,3,0,1,0,8
354,362,2,12.3,1,0,0,0,0,0,0,0,0,0,73,3,12,2,1,251,5,1,9,162,1,18,3,0,1,0,0
355,363,2,12.4,4,0,0,0,0,0,0,0,0,1,73,3,19,2,1,251,5,1,9,162,1,18,3,0,1,0,0
356,364,2,12.5,1,0,0,0,0,0,0,0,0,0,74,3,0,2,1,230,2,1,0,162,1,18,3,0,1,0,0
357,365,2,12.6,4,0,0,0,0,0,0,0,0,0,74,3,6,2,1,230,2,1,0,162,1,18,3,0,1,0,0
358,367,2,13.2,2,4,0,0,0,0,0,0,0,1,74,4,1,2,1,27,2,0,0,62,1,6,3,0,1,0,8
359,368,2,13.3,2,0,0,0,0,0,0,0,0,1,75,4,0,2,1,230,2,1,0,62,1,6,3,0,1,0,0
360,369,2,13.4,2,4,0,0,0,0,0,0,0,1,76,4,0,2,1,27,2,0,0,62,1,6,3,0,1,0,8
361,370,2,13.5,2,0,0,0,0,0,0,0,0,1,77,4,12,2,1,230,2,1,0,62,1,6,3,0,1,0,0
362,371,2,13.6,1,0,0,0,0,0,0,0,0,2,78,4,19,2,1,27,2,0,0,62,1,6,3,0,0,0,0
363,372,2,14.1,2,2,0,0,0,0,0,0,0,0,80,4,12,2,1,230,2,1,0,45,1,9,3,0,1,0,4
364,373,2,14.2,1,2,0,0,0,0,0,0,0,0,80,4,16,2,1,230,2,1,0,45,1,9,3,0,1,0,2
365,374,2,14.3,4,2,0,0,0,0,0,0,0,0,80,4,17,2,1,230,2,1,0,45,1,9,3,0,1,0,8
366,375,2,14.4,2,2,0,0,0,0,0,0,0,2,80,4,8,2,1,230,2,1,0,45,1,9,3,0,0,0,4
367,376,2,14.5,2,2,0,0,0,0,0,0,0,1,82,4,16,2,1,230,2,1,0,45,1,9,3,0,1,0,4
368,377,2,14.6,1,5,1,0,0,0,0,0,0,4,83,4,12,2,1,27,2,0,0,45,1,9,3,1,0,0,5
369,378,2,15.1,2,0,0,0,0,0,0,0,0,0,87,4,0,2,1,230,2,1,0,62,1,6,3,0,1,0,0
370,379,2,15.2,2,1,0,0,0,0,0,0,0,1,87,4,16,2,1,230,2,1,0,62,1,6,3,0,1,0,2
371,380,2,15.3,2,4,0,0,0,0,0,0,0,2,88,4,1,2,1,27,2,0,0,62,1,6,3,0,0,0,8
372,381,2,15.4,2,0,0,0,0,0,0,0,0,0,90,4,0,2,1,27,2,0,0,62,1,6,3,0,1,0,0
373,382,2,15.5,1,4,0,0,0,0,0,0,0,1,90,4,11,2,1,27,2,0,0,62,1,6,3,0,1,0,4
374,383,2,15.6,2,2,0,0,0,0,0,0,0,1,91,4,8,2,1,230,2,1,0,62,1,6,3,0,1,0,4
375,384,2,16.1,2,4,0,0,0,0,0,0,0,1,92,4,11,2,1,230,2,1,0,111,1,13,3,0,1,1,8
376,386,2,16.3,2,0,0,0,0,0,0,0,0,1,97,4,8,2,1,27,2,0,0,111,1,13,3,0,1,1,0
377,387,2,16.4,2,4,0,0,0,0,0,0,0,1,98,4,11,2,1,230,2,1,0,111,1,13,3,0,1,1,8
378,388,2,16.5,2,4,0,0,0,0,0,0,0,1,99,4,0,2,1,27,2,0,0,111,1,13,3,0,1,1,8
379,390,2,17.1,2,0,0,0,0,0,0,0,0,1,104,4,8,2,1,27,2,0,0,162,1,18,3,0,1,1,0
380,391,2,17.2,2,0,0,0,0,0,0,0,0,1,105,4,8,2,1,230,2,1,0,162,1,18,3,0,1,1,0
381,392,2,17.3,1,0,0,0,1,0,0,0,0,0,106,4,17,2,1,27,2,0,0,162,1,18,3,0,1,1,0
382,393,2,17.4,1,0,0,0,0,0,0,0,0,1,106,5,8,2,1,230,2,1,0,162,1,18,3,0,1,1,0
383,394,2,17.5,2,0,0,0,0,0,0,0,0,0,107,5,20,2,1,269,2,1,9,162,1,18,3,0,1,1,0
384,395,2,17.6,2,0,0,0,0,0,0,0,0,2,107,5,18,2,1,269,2,1,9,162,1,18,3,0,0,1,0
385,396,2,18.1,2,1,0,0,0,0,0,0,0,1,109,5,0,2,1,230,2,1,0,45,1,9,3,0,1,1,2
386,397,2,18.2,2,2,0,0,1,0,0,0,0,0,110,5,16,2,1,269,2,1,9,45,1,9,3,0,1,1,4
387,398,2,18.3,2,0,0,1,0,0,0,0,0,6,110,6,16,2,1,230,2,1,0,45,1,9,3,1,0,1,0
388,399,2,18.4,2,5,0,0,0,0,0,0,0,0,116,6,3,2,1,230,2,1,0,45,1,9,3,0,1,1,10
389,400,2,18.5,2,0,0,0,1,0,0,0,0,0,116,6,20,2,1,230,2,1,0,45,1,9,3,0,1,1,0
390,401,2,18.6,2,0,0,0,0,0,0,0,0,1,116,7,8,2,1,229,2,1,0,45,1,9,3,0,1,1,0
391,402,2,1.1,2,2,0,0,0,0,0,0,0,0,7,0,3,2,1,199,5,1,9,111,1,13,3,0,1,0,4
392,403,2,1.2,1,0,0,0,0,0,0,0,0,1,7,0,4,2,1,199,5,1,9,111,1,13,3,0,1,0,0
393,404,2,1.3,2,2,0,0,1,0,0,0,0,0,8,0,16,2,1,343,2,0,2,111,1,13,3,0,1,0,4
394,405,2,1.4,2,0,0,0,0,0,0,0,0,1,8,1,3,2,1,199,5,1,9,111,1,13,3,0,1,0,0
395,406,2,1.5,1,0,0,0,0,0,0,0,0,0,9,1,3,2,1,331,2,0,0,111,1,13,3,0,1,0,0
396,407,2,1.6,2,0,0,0,0,0,0,0,0,1,9,1,0,2,1,331,2,0,0,111,1,13,3,0,1,0,0
397,408,2,2.1,0,0,0,0,0,0,1,0,0,1,10,1,4,2,1,331,2,0,0,224,1,13,3,0,1,0,0
398,409,2,2.2,2,0,0,0,0,0,0,0,0,1,11,1,19,2,1,199,5,1,9,224,1,13,3,0,1,0,0
399,410,2,2.3,1,2,0,0,0,0,0,0,0,0,12,1,19,2,1,331,2,0,0,224,1,13,3,0,1,0,2
400,411,2,2.4,0,4,1,0,0,0,0,0,0,4,12,1,11,2,1,331,2,0,0,224,1,13,3,1,0,0,0
401,412,2,2.5,1,4,0,0,0,0,0,0,0,0,16,1,11,2,1,331,2,0,0,224,1,13,3,0,1,0,4
402,413,2,2.6,1,4,0,0,0,0,0,0,0,1,16,1,1,2,1,331,2,0,0,224,1,13,3,0,1,0,4
403,415,2,19.2,2,0,1,0,0,0,0,0,0,4,118,7,20,2,1,242,2,0,4,224,1,13,3,1,0,1,0
404,416,2,19.3,3,0,0,0,0,0,0,0,0,1,122,7,8,2,1,242,2,0,4,224,1,13,3,0,1,1,0
405,417,2,19.4,1,1,0,1,0,0,0,0,0,6,123,7,11,2,1,229,2,1,0,224,1,13,3,1,0,1,1
406,418,2,19.5,2,1,1,0,0,0,0,0,0,4,129,7,0,2,1,229,2,1,0,224,1,13,3,1,0,1,2
407,419,2,19.6,2,4,0,0,0,0,0,0,0,1,133,7,11,2,1,229,2,1,0,224,1,13,3,0,1,1,8
408,420,2,3.1,2,0,0,0,0,0,0,0,0,0,17,1,0,2,1,331,2,0,0,45,1,9,3,0,1,0,0
409,421,2,3.2,0,4,0,0,0,0,0,0,0,1,17,1,11,2,1,331,2,0,0,45,1,9,3,0,1,0,0
410,422,2,3.3,2,0,0,0,1,0,0,0,0,0,18,1,20,2,1,199,5,1,9,45,1,9,3,0,1,0,0
411,423,2,3.4,2,0,0,0,0,0,0,0,0,0,18,2,3,2,1,251,5,1,9,45,1,9,3,0,1,0,0
412,424,2,3.5,1,0,0,0,0,0,0,0,0,1,18,2,4,2,1,251,5,1,9,45,1,9,3,0,1,0,0
413,425,2,3.6,1,0,0,0,0,0,0,0,0,0,19,2,4,2,1,331,2,0,0,45,1,9,3,0,1,0,0
414,426,2,4.1,2,2,0,0,0,0,0,0,0,0,19,2,3,2,1,251,5,1,9,111,1,13,3,0,1,0,4
415,427,2,4.2,1,0,0,0,0,0,0,0,0,1,19,2,4,2,1,251,5,1,9,111,1,13,3,0,1,0,0
416,428,2,4.3,1,2,0,0,0,0,0,0,0,1,20,2,4,2,1,331,2,0,0,111,1,13,3,0,1,0,2
417,429,2,4.4,2,0,0,0,0,0,0,0,0,0,21,2,3,2,1,251,5,1,9,111,1,13,3,0,1,0,0
418,430,2,4.5,1,0,0,0,0,0,0,0,0,1,21,2,4,2,1,251,5,1,9,111,1,13,3,0,1,0,0
419,431,2,4.6,2,2,0,0,0,0,0,0,0,0,22,2,3,2,1,331,2,0,0,111,1,13,3,0,1,0,4
420,432,2,5.1,0,0,0,0,0,0,0,1,0,1,22,2,7,2,1,251,5,1,9,224,1,13,3,0,1,0,0
421,433,2,5.1,2,0,0,0,0,0,0,0,0,1,23,2,12,2,1,251,5,1,9,224,1,13,3,0,1,0,0
422,434,2,5.2,0,0,0,0,0,0,0,0,0,0,24,2,7,2,1,331,2,0,0,224,1,13,3,0,1,0,0
423,435,2,5.3,0,2,0,0,0,0,0,0,0,1,24,2,4,2,1,331,2,0,0,224,1,13,3,0,1,0,0
424,436,2,5.4,2,2,0,0,0,0,0,0,0,0,25,2,3,2,1,251,5,1,9,224,1,13,3,0,1,0,4
425,437,2,5.5,2,0,0,0,0,0,0,0,0,0,25,2,3,2,1,251,5,1,9,224,1,13,3,0,1,0,0
426,438,2,5.6,1,0,0,0,0,0,0,0,0,0,25,2,7,2,1,251,5,1,9,224,1,13,3,0,1,0,0
427,439,2,6.1,1,1,0,0,0,0,0,0,0,1,25,2,16,2,1,331,2,0,0,150,1,15,0,0,1,0,1
428,440,2,6.2,1,2,0,0,0,0,0,0,0,0,26,2,3,2,1,251,5,1,9,150,1,15,0,0,1,0,2
429,441,2,6.3,2,0,0,0,0,0,0,0,0,1,26,2,8,2,1,251,5,1,9,150,1,15,0,0,1,0,0
